Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78357,2000,1,28.0,18.0,22.1,74.0,30.1
78357,2000,2,28.8,18.3,22.5,75.0,81.5
78357,2000,3,30.4,18.1,23.2,68.0,13.7
78357,2000,4,32.1,20.5,25.2,70.0,111.7
78357,2000,5,32.3,21.5,25.9,72.0,74.9
78357,2000,6,32.3,22.4,26.4,79.0,170.9
78357,2000,7,33.5,22.8,27.0,77.0,127.0
78357,2000,8,33.2,23.1,27.0,78.0,202.0
78357,2000,9,32.7,23.3,26.7,81.0,116.5
78357,2000,10,30.8,21.7,25.3,78.0,50.2
78357,2000,11,30.4,20.4,24.4,75.0,15.5
78357,2000,12,27.7,20.6,23.5,84.0,195.6
