Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78351,2020,1,29.8,18.3,23.7,77.0,3.6
78351,2020,2,31.0,19.4,25.1,75.0,9.9
78351,2020,3,31.1,19.0,25.1,69.0,10.4
78351,2020,4,32.5,22.4,27.7,73.0,5.2
78351,2020,5,32.4,23.3,27.7,79.0,152.0
78351,2020,6,33.1,24.0,28.6,78.0,73.9
78351,2020,7,33.6,23.8,28.3,80.0,102.5
78351,2020,8,33.8,24.2,28.7,80.0,75.7
78351,2020,9,33.1,23.4,27.9,82.0,207.3
78351,2020,10,32.0,23.3,27.2,83.0,138.9
78351,2020,11,30.2,22.0,25.4,86.0,140.7
78351,2020,12,29.1,18.5,23.3,81.0,1.4
