Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78360,2014,1,29.3,21.3,25.2,78.0,116.8
78360,2014,2,29.8,21.8,25.8,80.0,84.7
78360,2014,3,30.1,21.7,26.0,75.0,113.8
78360,2014,4,30.1,23.0,26.5,78.0,99.5
78360,2014,5,30.0,22.8,26.3,80.0,108.5
78360,2014,6,30.9,23.9,27.3,79.0,23.6
78360,2014,7,32.0,24.6,28.3,77.0,18.6
78360,2014,8,32.1,24.6,28.3,77.0,95.2
78360,2014,9,31.3,24.0,27.6,79.0,41.5
78360,2014,10,31.0,23.9,27.2,79.0,99.7
78360,2014,11,29.9,22.4,25.7,77.0,54.6
78360,2014,12,29.1,21.0,24.6,77.0,3.5
