Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78360,2011,1,29.1,20.2,24.3,80.0,8.9
78360,2011,2,29.8,20.6,25.2,73.0,6.8
78360,2011,3,29.7,20.4,25.1,71.0,12.4
78360,2011,4,30.3,22.5,26.5,76.0,84.5
78360,2011,5,31.3,22.3,26.9,74.0,53.9
78360,2011,6,31.3,24.6,28.2,80.0,176.0
78360,2011,7,32.0,24.7,28.5,78.0,88.2
78360,2011,8,32.2,24.5,28.6,80.0,178.3
78360,2011,9,32.7,24.9,28.8,77.0,55.9
78360,2011,10,31.3,24.4,27.8,83.0,235.0
78360,2011,11,30.7,22.0,25.9,76.0,28.6
78360,2011,12,30.1,21.1,25.2,75.0,14.6
