Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78328,2021,1,,,23.2,74.0,67.3
78328,2021,2,,,24.5,78.0,32.4
78328,2021,3,,,24.7,74.0,27.7
78328,2021,4,,,26.3,76.0,4.3
78328,2021,5,,,27.8,75.0,10.5
78328,2021,6,,,28.1,78.0,240.3
78328,2021,7,,,28.8,78.0,170.4
78328,2021,8,,,29.0,78.0,152.0
78328,2021,9,,,28.8,76.0,79.9
78328,2021,10,30.9,25.1,27.9,77.0,50.2
78328,2021,11,28.3,23.4,25.5,73.0,6.8
78328,2021,12,28.0,22.8,25.2,79.0,35.7
