Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78357,2011,1,28.2,19.0,22.7,79.0,7.5
78357,2011,2,29.5,18.9,23.4,74.0,3.0
78357,2011,3,30.5,19.4,24.0,69.0,17.8
78357,2011,4,32.9,21.3,26.2,68.0,0.8
78357,2011,5,32.7,21.4,26.0,70.0,73.4
78357,2011,6,32.6,22.9,26.8,81.0,290.4
78357,2011,7,32.6,23.2,27.1,81.0,226.6
78357,2011,8,33.3,23.6,27.4,80.0,176.1
78357,2011,9,32.7,23.2,27.0,81.0,159.9
78357,2011,10,31.4,22.9,26.3,83.0,85.9
78357,2011,11,29.7,21.2,24.7,80.0,9.7
78357,2011,12,28.7,20.4,23.8,79.0,18.4
