Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78315,2006,1,26.8,16.6,21.3,77.0,3.4
78315,2006,2,26.7,15.6,20.7,73.0,59.5
78315,2006,3,29.3,17.3,22.7,70.0,0.0
78315,2006,4,31.3,19.4,24.8,69.0,33.3
78315,2006,5,31.9,21.2,26.0,72.0,140.2
78315,2006,6,31.2,23.5,26.6,82.0,653.8
78315,2006,7,31.8,23.7,26.9,82.0,201.8
78315,2006,8,32.5,23.8,27.1,82.0,242.8
78315,2006,9,32.4,23.6,26.8,85.0,146.4
78315,2006,10,31.5,22.6,26.1,82.0,42.5
78315,2006,11,27.7,19.3,22.8,81.0,65.9
78315,2006,12,27.8,20.7,23.5,85.0,55.0
