Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78360,2015,1,30.0,18.1,24.7,76.0,1.5
78360,2015,2,29.3,17.1,24.4,73.0,18.0
78360,2015,3,31.6,19.4,25.5,74.0,4.8
78360,2015,4,30.1,23.8,27.1,73.0,12.1
78360,2015,5,31.0,21.2,27.3,75.0,116.2
78360,2015,6,31.9,22.6,28.4,78.0,40.6
78360,2015,7,34.2,22.4,29.0,74.0,33.4
78360,2015,8,32.4,25.0,29.1,76.0,91.2
78360,2015,9,32.7,25.3,29.3,77.0,116.1
78360,2015,10,31.4,24.4,28.0,81.0,172.6
78360,2015,11,31.0,23.4,27.0,78.0,31.6
78360,2015,12,30.4,22.7,26.7,79.0,79.3
