Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78351,2021,1,29.4,17.9,23.1,78.0,5.0
78351,2021,2,30.2,18.9,24.2,77.0,55.5
78351,2021,3,30.6,19.6,24.8,74.0,0.6
78351,2021,4,31.3,20.4,25.6,75.0,43.2
78351,2021,5,31.8,22.2,26.4,77.0,121.6
78351,2021,6,31.6,22.6,26.6,81.0,144.9
78351,2021,7,32.8,23.2,27.4,79.0,104.4
78351,2021,8,32.5,23.1,27.2,81.0,130.5
78351,2021,9,32.8,22.6,27.1,80.0,100.5
78351,2021,10,31.6,22.5,26.4,84.0,129.8
78351,2021,11,29.9,20.5,24.6,83.0,106.5
78351,2021,12,29.9,19.4,24.0,83.0,33.5
