Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78365,2018,1,26.7,22.8,24.8,83.0,169.1
78365,2018,2,27.4,24.3,25.6,73.0,7.0
78365,2018,3,27.6,22.6,25.0,71.0,18.7
78365,2018,4,29.2,24.1,26.5,79.0,70.8
78365,2018,5,29.0,24.6,26.9,82.0,47.8
78365,2018,6,30.8,25.8,28.2,81.0,3.5
78365,2018,7,31.2,27.1,28.9,78.0,4.5
78365,2018,8,30.8,26.5,28.7,78.0,50.2
78365,2018,9,30.6,26.3,28.4,80.0,81.0
78365,2018,10,30.2,25.4,27.8,79.0,50.0
78365,2018,11,29.6,25.4,27.4,77.0,25.2
78365,2018,12,28.6,23.9,26.4,78.0,22.3
