Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78360,2004,1,28.3,20.4,24.2,73.0,4.9
78360,2004,2,29.1,21.6,25.4,72.0,7.5
78360,2004,3,29.4,21.2,25.1,76.0,61.4
78360,2004,4,29.6,21.7,25.6,73.0,26.0
78360,2004,5,30.0,23.0,26.6,79.0,117.9
78360,2004,6,31.6,24.7,28.2,76.0,5.2
78360,2004,7,31.8,24.3,28.3,76.0,84.6
78360,2004,8,32.2,24.7,28.5,76.0,30.0
78360,2004,9,31.9,25.1,28.2,77.0,63.5
78360,2004,10,31.4,23.2,27.1,78.0,52.6
78360,2004,11,30.2,21.3,25.5,78.0,17.5
78360,2004,12,29.4,21.3,24.9,79.0,2.2
