Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78351,1998,1,29.7,19.0,23.5,81.0,58.8
78351,1998,2,28.8,17.1,22.7,76.0,135.9
78351,1998,3,29.4,19.4,23.7,77.0,119.5
78351,1998,4,30.8,19.2,24.6,73.0,0.0
78351,1998,5,32.3,21.2,26.5,76.0,4.5
78351,1998,6,34.5,23.1,28.2,75.0,57.9
78351,1998,7,34.5,23.5,28.2,75.0,70.6
78351,1998,8,33.8,23.2,27.5,80.0,159.8
78351,1998,9,31.8,23.2,27.1,83.0,196.1
78351,1998,10,32.1,22.5,26.3,82.0,62.9
78351,1998,11,31.2,20.6,25.1,82.0,35.2
78351,1998,12,30.6,19.0,23.9,79.0,28.1
