Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78321,2012,1,26.3,17.7,21.9,75.0,2.0
78321,2012,2,27.4,18.9,23.1,78.0,163.7
78321,2012,3,28.4,20.0,24.2,72.0,15.2
78321,2012,4,29.8,20.8,25.3,67.0,10.9
78321,2012,5,29.2,22.4,25.8,81.0,338.0
78321,2012,6,30.4,24.0,27.2,81.0,308.2
78321,2012,7,31.4,24.1,27.6,79.0,128.5
78321,2012,8,31.7,24.1,27.7,79.0,139.0
78321,2012,9,31.5,23.5,27.0,81.0,252.3
78321,2012,10,29.7,22.9,26.0,79.0,120.6
78321,2012,11,26.6,18.0,22.3,73.0,0.8
78321,2012,12,27.4,18.9,23.0,77.0,20.4
