Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78372,2013,1,28.4,20.5,23.8,77.0,78.8
78372,2013,2,29.6,19.6,24.0,73.0,9.2
78372,2013,3,29.3,18.4,23.3,66.0,20.2
78372,2013,4,31.9,21.9,26.1,72.0,116.2
78372,2013,5,32.1,21.8,26.1,74.0,166.6
78372,2013,6,32.1,23.2,26.9,77.0,94.8
78372,2013,7,32.2,23.4,27.2,77.0,83.8
78372,2013,8,33.4,23.7,27.7,76.0,90.2
78372,2013,9,33.2,23.1,27.0,78.0,138.6
78372,2013,10,32.8,22.8,26.8,80.0,58.9
78372,2013,11,30.6,22.1,25.6,80.0,120.2
78372,2013,12,29.7,21.1,24.8,77.0,27.0
