Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78328,2020,1,,21.2,24.0,75.0,16.0
78328,2020,2,,21.8,24.6,74.0,17.5
78328,2020,3,,22.0,25.0,72.0,5.4
78328,2020,4,31.6,24.5,28.1,73.0,21.0
78328,2020,5,,,,,
78328,2020,6,,,28.9,78.0,48.2
78328,2020,7,,,29.2,79.0,82.1
78328,2020,8,,,29.8,77.0,77.4
78328,2020,9,,,28.6,81.0,207.5
78328,2020,10,,,28.0,83.0,174.6
78328,2020,11,,,26.1,79.0,110.6
78328,2020,12,,,23.4,75.0,7.2
