Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78321,2022,1,27.4,16.9,21.7,80.0,14.3
78321,2022,2,28.4,19.9,23.7,79.0,46.6
78321,2022,3,30.3,20.2,24.9,71.0,31.1
78321,2022,4,30.5,21.7,25.6,74.0,135.3
78321,2022,5,31.3,22.3,26.4,79.0,132.5
78321,2022,6,31.1,23.2,26.7,82.0,454.2
78321,2022,7,32.1,23.8,27.6,81.0,238.3
78321,2022,8,32.3,23.9,27.4,82.0,146.2
78321,2022,9,32.3,23.5,27.0,84.0,294.1
78321,2022,10,30.7,21.9,25.7,80.0,112.7
78321,2022,11,30.0,21.9,25.6,83.0,18.5
78321,2022,12,27.8,19.2,23.2,80.0,23.2
