Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78349,2021,1,28.6,17.1,22.1,79.0,1.4
78349,2021,2,30.8,18.8,24.0,74.0,12.6
78349,2021,3,31.6,18.8,24.3,70.0,2.3
78349,2021,4,32.4,19.7,25.4,71.0,43.0
78349,2021,5,32.7,21.5,26.0,79.0,240.0
78349,2021,6,32.2,22.3,26.0,85.0,347.2
78349,2021,7,32.8,22.7,26.8,84.0,146.9
78349,2021,8,32.5,22.8,26.7,85.0,155.1
78349,2021,9,32.7,21.9,26.2,85.0,200.5
78349,2021,10,31.3,21.7,25.5,87.0,177.3
78349,2021,11,28.9,19.3,23.5,86.0,11.6
78349,2021,12,30.1,18.4,23.3,83.0,7.6
