Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78328,2022,1,26.4,20.8,23.4,76.0,66.9
78328,2022,2,26.9,22.2,24.2,80.0,48.1
78328,2022,3,28.7,22.9,25.4,76.0,43.4
78328,2022,4,29.6,23.6,26.3,74.0,24.9
78328,2022,5,30.3,24.4,27.1,79.0,175.0
78328,2022,6,30.4,24.8,27.6,82.0,251.0
78328,2022,7,31.9,26.1,29.1,78.0,84.4
78328,2022,8,32.8,26.5,29.3,77.0,27.1
78328,2022,9,32.3,25.6,28.8,81.0,215.6
78328,2022,10,29.9,24.4,27.2,80.0,76.4
78328,2022,11,29.7,24.8,27.1,82.0,54.7
78328,2022,12,27.5,22.2,24.7,76.0,15.7
