Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78323,2000,1,26.0,14.5,20.1,75.0,58.3
78323,2000,2,26.7,14.7,20.5,75.0,9.3
78323,2000,3,29.0,16.4,22.4,72.0,7.6
78323,2000,4,29.4,17.7,23.2,74.0,82.4
78323,2000,5,31.7,20.8,25.7,71.0,38.9
78323,2000,6,31.5,21.8,25.6,81.0,138.1
78323,2000,7,32.9,21.9,26.8,77.0,99.5
78323,2000,8,32.0,21.9,26.2,81.0,139.9
78323,2000,9,31.5,22.3,26.2,85.0,134.0
78323,2000,10,28.5,19.5,23.6,81.0,249.5
78323,2000,11,28.0,17.7,22.3,78.0,77.2
78323,2000,12,25.2,18.4,21.3,83.0,238.8
