Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78343,2018,1,24.5,17.2,20.3,88.0,96.8
78343,2018,2,27.8,18.7,22.6,85.0,26.8
78343,2018,3,28.6,15.6,21.7,75.0,26.3
78343,2018,4,31.5,19.4,24.4,79.0,119.9
78343,2018,5,29.5,21.2,24.2,88.0,596.6
78343,2018,6,32.1,21.9,26.1,82.0,244.1
78343,2018,7,33.6,22.5,27.0,79.0,228.2
78343,2018,8,32.6,22.4,26.5,83.0,188.1
78343,2018,9,32.2,22.5,26.2,85.0,105.4
78343,2018,10,31.2,21.7,25.4,85.0,60.6
78343,2018,11,30.4,19.5,24.2,82.0,12.6
78343,2018,12,28.1,18.6,22.7,82.0,33.8
