Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78321,1996,1,25.9,18.3,21.5,78.0,60.7
78321,1996,2,26.8,16.1,20.8,74.0,0.3
78321,1996,3,27.9,18.1,22.2,74.0,26.3
78321,1996,4,30.0,20.8,24.8,74.0,104.4
78321,1996,5,30.3,23.2,26.2,80.0,176.0
78321,1996,6,31.7,23.6,27.0,81.0,195.4
78321,1996,7,32.1,24.0,27.6,79.0,112.2
78321,1996,8,31.8,24.1,27.4,80.0,115.7
78321,1996,9,32.1,23.4,26.7,84.0,278.2
78321,1996,10,29.4,22.9,25.6,85.0,292.4
78321,1996,11,27.7,21.9,24.3,79.0,33.5
78321,1996,12,26.7,18.9,22.3,78.0,21.5
