Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78330,2002,1,28.4,15.2,21.2,78.0,15.4
78330,2002,2,28.5,16.1,21.9,76.0,65.6
78330,2002,3,30.6,17.5,23.4,75.0,85.8
78330,2002,4,31.7,18.4,24.5,70.0,40.3
78330,2002,5,33.0,20.9,26.1,74.0,188.4
78330,2002,6,32.1,22.4,26.2,82.0,162.5
78330,2002,7,33.4,22.3,26.9,79.0,129.9
78330,2002,8,33.0,22.0,26.4,81.0,217.9
78330,2002,9,31.6,22.4,26.0,85.0,380.1
78330,2002,10,31.7,21.3,25.6,83.0,150.3
78330,2002,11,29.5,18.3,23.5,80.0,16.1
78330,2002,12,28.5,16.6,22.0,81.0,58.4
