Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78369,2001,1,26.6,21.8,24.2,74.0,66.1
78369,2001,2,28.3,24.0,26.0,69.0,10.7
78369,2001,3,29.0,21.6,25.4,73.0,128.0
78369,2001,4,28.8,23.7,26.1,72.0,13.5
78369,2001,5,29.3,23.3,26.4,79.0,216.4
78369,2001,6,31.2,26.4,28.7,75.0,0.5
78369,2001,7,31.8,26.5,29.1,73.0,44.3
78369,2001,8,32.1,27.0,29.5,75.0,13.6
78369,2001,9,32.3,26.0,29.2,73.0,24.6
78369,2001,10,30.3,25.5,28.3,78.0,325.8
78369,2001,11,28.2,23.4,25.9,75.0,123.4
78369,2001,12,28.2,24.0,26.0,79.0,65.2
