Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78325,2022,1,26.4,18.8,22.2,75.0,70.2
78325,2022,2,27.6,20.3,23.3,75.0,12.2
78325,2022,3,30.0,20.9,24.8,70.0,6.4
78325,2022,4,29.9,21.9,25.4,71.0,93.5
78325,2022,5,30.9,22.9,26.2,75.0,112.4
78325,2022,6,30.5,23.1,26.4,81.0,279.8
78325,2022,7,32.9,24.3,27.8,77.0,31.3
78325,2022,8,32.9,23.9,27.8,77.0,70.0
78325,2022,9,31.4,23.6,26.8,82.0,198.9
78325,2022,10,29.8,22.6,25.8,74.0,88.9
78325,2022,11,29.8,23.0,25.8,78.0,55.7
78325,2022,12,27.8,20.5,23.6,76.0,41.8
