Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78369,2011,1,27.8,21.6,24.7,79.0,64.5
78369,2011,2,28.1,22.6,25.4,73.0,77.1
78369,2011,3,28.0,22.2,25.1,70.0,29.9
78369,2011,4,32.1,21.2,26.7,72.0,1.9
78369,2011,5,32.7,20.2,26.8,73.0,43.8
78369,2011,6,31.9,23.0,27.8,83.0,309.4
78369,2011,7,32.6,23.7,28.7,77.0,34.3
78369,2011,8,31.1,25.8,28.7,78.0,167.0
78369,2011,9,31.3,25.4,28.4,78.0,25.0
78369,2011,10,30.3,24.8,27.5,80.0,200.2
78369,2011,11,29.2,24.4,26.8,73.0,59.2
78369,2011,12,27.6,23.8,25.7,75.0,65.4
