Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78343,2021,1,,,21.3,81.0,6.9
78343,2021,2,29.9,18.3,23.2,78.0,11.5
78343,2021,3,30.3,18.2,23.3,74.0,12.3
78343,2021,4,32.3,19.2,25.0,69.0,1.8
78343,2021,5,32.3,21.3,25.6,75.0,230.5
78343,2021,6,32.2,22.2,25.9,80.0,270.1
78343,2021,7,32.5,22.5,26.7,82.0,69.3
78343,2021,8,33.1,22.6,26.8,79.0,102.2
78343,2021,9,32.7,22.1,26.0,80.0,206.1
78343,2021,10,31.1,21.5,25.2,82.0,218.9
78343,2021,11,27.5,19.0,22.6,84.0,79.3
78343,2021,12,27.9,18.3,22.5,79.0,10.9
