Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78315,1991,1,28.7,19.4,23.1,83.0,47.0
78315,1991,2,28.4,16.7,21.7,73.0,17.1
78315,1991,3,30.1,19.5,24.2,76.0,56.5
78315,1991,4,31.7,21.2,25.6,75.0,45.2
78315,1991,5,31.0,22.6,26.1,79.0,305.4
78315,1991,6,31.8,23.3,26.5,82.0,346.0
78315,1991,7,32.4,23.5,26.9,81.0,199.3
78315,1991,8,32.0,23.2,26.3,83.0,179.8
78315,1991,9,31.6,23.1,26.1,83.0,248.2
78315,1991,10,30.3,22.3,25.1,87.0,174.4
78315,1991,11,27.8,19.6,22.9,81.0,9.4
78315,1991,12,27.9,18.2,22.1,78.0,6.1
