Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78368,2018,1,29.3,20.1,23.8,80.0,76.6
78368,2018,2,31.1,18.8,24.4,66.0,0.6
78368,2018,3,31.4,18.4,24.1,67.0,33.8
78368,2018,4,32.3,20.6,25.4,76.0,107.5
78368,2018,5,31.1,21.5,25.5,80.0,124.0
78368,2018,6,33.8,22.1,27.2,73.0,67.0
78368,2018,7,34.8,22.5,27.8,72.0,68.5
78368,2018,8,34.5,22.6,27.5,71.0,43.3
78368,2018,9,33.7,22.2,26.8,76.0,119.0
78368,2018,10,32.7,21.6,26.1,77.0,132.0
78368,2018,11,32.5,20.5,25.7,77.0,71.6
78368,2018,12,31.7,19.4,25.0,74.0,26.1
