Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78315,2022,1,27.1,16.8,21.4,78.0,27.5
78315,2022,2,29.3,18.3,23.2,75.0,21.6
78315,2022,3,30.5,19.1,24.5,72.0,39.3
78315,2022,4,31.8,20.6,25.7,69.0,32.5
78315,2022,5,31.1,21.8,25.8,80.0,312.9
78315,2022,6,30.9,22.7,26.2,83.0,400.7
78315,2022,7,32.2,23.4,27.4,80.0,87.0
78315,2022,8,32.9,23.4,27.4,79.0,109.2
78315,2022,9,32.8,23.4,27.0,82.0,103.6
78315,2022,10,31.8,20.9,25.6,76.0,13.0
78315,2022,11,31.8,21.5,25.8,79.0,18.8
78315,2022,12,29.4,19.2,23.4,79.0,70.4
