Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78364,2014,1,30.8,21.9,25.8,69.0,77.2
78364,2014,2,30.9,22.4,26.1,70.0,78.0
78364,2014,3,31.1,22.4,26.3,67.0,64.3
78364,2014,4,31.6,23.6,27.1,69.0,59.4
78364,2014,5,32.0,23.3,27.0,69.0,184.0
78364,2014,6,32.8,24.3,28.1,70.0,120.8
78364,2014,7,33.7,24.9,28.9,68.0,25.4
78364,2014,8,33.8,24.9,28.8,70.0,140.1
78364,2014,9,33.3,24.2,28.3,71.0,70.5
78364,2014,10,33.0,23.5,27.9,71.0,134.4
78364,2014,11,31.9,22.5,26.8,70.0,25.7
78364,2014,12,30.9,20.9,25.6,67.0,0.9
