Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78355,2004,1,27.6,17.5,21.8,75.0,5.4
78355,2004,2,29.8,19.1,23.6,71.0,5.8
78355,2004,3,29.6,19.4,23.4,71.0,19.0
78355,2004,4,31.3,19.3,24.4,66.0,12.8
78355,2004,5,31.4,21.8,25.7,72.0,71.3
78355,2004,6,33.5,23.1,27.1,75.0,76.6
78355,2004,7,32.9,22.7,26.6,78.0,148.1
78355,2004,8,32.8,22.8,27.0,78.0,167.2
78355,2004,9,31.6,22.9,26.6,79.0,158.0
78355,2004,10,30.4,21.9,25.5,79.0,142.8
78355,2004,11,29.0,20.0,23.8,76.0,16.6
78355,2004,12,28.1,18.8,22.7,74.0,0.6
