Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78346,1998,1,32.0,19.0,24.3,78.0,8.6
78346,1998,2,29.0,16.4,23.4,74.0,69.0
78346,1998,3,28.5,18.7,24.3,78.0,71.4
78346,1998,4,31.2,18.8,25.6,72.0,19.5
78346,1998,5,33.2,21.3,27.0,75.0,58.5
78346,1998,6,34.6,23.3,28.4,79.0,190.6
78346,1998,7,33.7,23.8,28.1,78.0,123.6
78346,1998,8,33.2,23.8,27.5,83.0,402.3
78346,1998,9,31.5,23.8,27.2,83.0,158.0
78346,1998,10,31.5,23.1,26.5,81.0,93.2
78346,1998,11,30.2,21.6,25.1,80.0,122.9
78346,1998,12,29.2,19.9,24.1,86.0,63.3
