Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78323,2010,1,,13.1,19.6,76.0,45.7
78323,2010,2,,13.1,19.3,77.0,210.9
78323,2010,3,,,20.0,72.0,13.7
78323,2010,4,,,23.8,72.0,83.9
78323,2010,5,,,26.2,78.0,180.3
78323,2010,6,,,27.8,79.0,145.5
78323,2010,7,,,27.0,83.0,223.0
78323,2010,8,,,26.9,84.0,301.0
78323,2010,9,,,26.6,83.0,239.9
78323,2010,10,,,24.9,79.0,41.5
78323,2010,11,,,22.6,75.0,71.1
78323,2010,12,,,17.7,72.0,8.6
