Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78339,2014,1,26.9,21.7,23.3,78.0,35.8
78339,2014,2,28.3,23.3,24.6,76.0,65.4
78339,2014,3,28.6,22.4,24.6,70.0,21.8
78339,2014,4,29.7,23.6,25.9,71.0,37.6
78339,2014,5,29.8,24.3,25.9,77.0,267.7
78339,2014,6,30.7,24.9,26.5,79.0,159.7
78339,2014,7,32.0,26.1,27.8,75.0,99.3
78339,2014,8,32.3,26.0,27.6,77.0,199.4
78339,2014,9,31.9,25.1,26.5,82.0,162.8
78339,2014,10,30.4,24.3,25.9,81.0,279.4
78339,2014,11,28.4,24.0,24.3,79.0,42.2
78339,2014,12,26.7,23.0,23.1,76.0,47.7
