Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78371,1994,1,25.2,15.5,19.5,86.0,142.5
78371,1994,2,26.6,15.0,20.0,80.0,148.9
78371,1994,3,26.4,15.3,20.3,80.0,14.8
78371,1994,4,27.3,16.4,21.1,80.0,188.4
78371,1994,5,27.6,17.9,21.8,86.0,401.1
78371,1994,6,29.6,18.4,23.2,80.0,111.7
78371,1994,7,29.3,18.2,22.9,81.0,116.1
78371,1994,8,29.5,18.5,23.0,84.0,160.5
78371,1994,9,29.3,18.6,22.8,84.0,140.3
78371,1994,10,27.9,18.4,22.1,85.0,157.2
78371,1994,11,26.7,18.1,21.5,87.0,120.3
78371,1994,12,25.0,15.4,19.6,84.0,28.9
