Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78320,2005,1,26.4,14.7,20.2,72.0,29.4
78320,2005,2,27.1,15.6,20.9,73.0,54.6
78320,2005,3,28.2,18.3,22.9,77.0,73.1
78320,2005,4,29.6,18.1,23.5,72.0,36.0
78320,2005,5,32.0,21.5,26.1,72.0,126.4
78320,2005,6,31.1,23.4,26.5,84.0,504.5
78320,2005,7,32.9,23.8,27.3,81.0,324.9
78320,2005,8,33.2,24.2,27.6,81.0,371.2
78320,2005,9,32.6,23.3,26.9,82.0,233.0
78320,2005,10,30.3,22.1,25.5,82.0,161.9
78320,2005,11,29.1,19.4,23.5,79.0,24.0
78320,2005,12,27.6,15.9,21.2,78.0,6.5
