Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78369,1991,1,28.3,23.2,25.5,76.0,5.0
78369,1991,2,27.9,22.0,24.8,73.0,24.3
78369,1991,3,28.7,22.8,25.6,74.0,33.2
78369,1991,4,29.9,24.2,26.7,73.0,5.4
78369,1991,5,30.0,25.3,27.1,77.0,30.0
78369,1991,6,31.7,25.9,28.4,77.0,0.0
78369,1991,7,32.4,26.8,28.9,74.0,27.2
78369,1991,8,31.7,26.4,28.8,74.0,2.0
78369,1991,9,32.1,26.5,29.1,73.0,3.5
78369,1991,10,31.1,25.0,28.1,73.0,72.0
78369,1991,11,29.1,24.9,27.1,77.0,100.2
78369,1991,12,28.1,23.2,25.8,73.0,22.5
