Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78318,2011,1,25.7,17.0,21.2,78.0,60.0
78318,2011,2,27.4,18.1,22.4,77.0,15.3
78318,2011,3,28.5,18.9,23.5,72.0,11.4
78318,2011,4,31.2,21.9,26.2,75.0,26.8
78318,2011,5,31.6,22.8,26.8,75.0,47.6
78318,2011,6,32.1,24.7,27.8,77.0,103.5
78318,2011,7,32.0,24.6,27.8,80.0,93.4
78318,2011,8,32.4,24.8,28.0,82.0,213.1
78318,2011,9,32.6,24.4,27.7,81.0,94.7
78318,2011,10,29.3,22.7,25.7,80.0,445.7
78318,2011,11,28.2,20.5,24.0,78.0,61.4
78318,2011,12,26.9,19.4,22.9,80.0,170.1
