Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78344,1994,1,28.2,17.7,22.1,79.0,28.5
78344,1994,2,30.7,19.2,23.8,74.0,34.3
78344,1994,3,30.3,18.3,23.5,70.0,31.5
78344,1994,4,32.1,20.7,25.3,72.0,28.0
78344,1994,5,31.5,21.8,25.8,80.0,225.2
78344,1994,6,32.8,23.1,26.9,78.0,191.9
78344,1994,7,33.0,22.8,26.8,77.0,117.8
78344,1994,8,32.9,22.8,26.7,80.0,147.5
78344,1994,9,31.6,22.7,26.1,84.0,267.7
78344,1994,10,31.4,21.5,25.5,80.0,91.2
78344,1994,11,30.1,21.0,24.6,83.0,224.2
78344,1994,12,28.7,18.3,22.6,78.0,21.9
