Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78365,1993,1,27.1,22.5,24.9,78.0,142.3
78365,1993,2,26.7,21.5,24.2,74.0,79.2
78365,1993,3,27.3,22.0,24.5,78.0,167.4
78365,1993,4,27.8,23.2,25.1,78.0,272.7
78365,1993,5,28.3,23.9,25.9,82.0,245.9
78365,1993,6,30.0,25.6,27.6,83.0,74.6
78365,1993,7,30.9,26.3,28.3,78.0,12.0
78365,1993,8,31.5,26.4,28.7,78.0,63.5
78365,1993,9,31.1,25.6,28.4,78.0,122.6
78365,1993,10,30.5,24.5,27.7,81.0,129.7
78365,1993,11,29.2,24.1,27.0,82.0,140.8
78365,1993,12,28.0,23.2,25.8,77.0,86.8
