Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78343,1990,1,28.2,18.5,22.5,80.0,3.3
78343,1990,2,28.2,17.9,22.4,74.0,40.3
78343,1990,3,28.7,18.4,22.7,74.0,80.4
78343,1990,4,29.4,18.8,23.4,73.0,67.8
78343,1990,5,31.2,21.1,25.4,75.0,205.1
78343,1990,6,31.8,21.7,25.9,78.0,181.1
78343,1990,7,32.0,21.9,26.2,78.0,104.1
78343,1990,8,32.5,22.1,26.4,78.0,180.7
78343,1990,9,31.7,22.1,25.8,81.0,111.5
78343,1990,10,29.8,21.3,24.7,83.0,86.3
78343,1990,11,27.2,19.3,22.7,83.0,67.6
78343,1990,12,26.5,18.0,21.6,83.0,40.9
