Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78330,2006,1,27.5,14.9,20.6,79.0,15.5
78330,2006,2,27.6,13.7,20.1,76.0,18.6
78330,2006,3,29.9,15.0,21.9,68.0,0.0
78330,2006,4,32.1,17.5,24.1,69.0,37.0
78330,2006,5,32.6,19.9,25.4,73.0,221.8
78330,2006,6,32.0,22.2,26.5,81.0,174.9
78330,2006,7,32.9,22.0,26.5,82.0,236.0
78330,2006,8,33.2,22.0,26.7,82.0,196.6
78330,2006,9,33.1,21.6,26.4,83.0,346.2
78330,2006,10,31.8,20.7,25.5,82.0,103.1
78330,2006,11,28.5,17.0,22.4,81.0,17.6
78330,2006,12,28.7,19.3,23.4,83.0,76.8
