Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78325,2021,1,26.2,19.3,22.2,73.0,17.7
78325,2021,2,29.0,20.3,23.9,77.0,40.5
78325,2021,3,29.2,20.4,24.1,69.0,4.0
78325,2021,4,30.4,21.9,25.5,71.0,50.4
78325,2021,5,31.3,23.4,26.8,71.0,14.1
78325,2021,6,31.6,22.9,26.5,80.0,284.0
78325,2021,7,31.3,24.3,27.5,79.0,41.2
78325,2021,8,31.9,24.3,27.6,80.0,148.2
78325,2021,9,31.7,23.8,27.1,80.0,91.7
78325,2021,10,30.9,23.4,26.6,79.0,62.2
78325,2021,11,27.7,21.4,24.1,74.0,39.9
78325,2021,12,28.5,20.6,23.9,77.0,55.8
