Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78360,2019,1,29.4,20.9,25.0,76.0,63.7
78360,2019,2,29.2,20.9,25.2,77.0,88.6
78360,2019,3,29.7,21.7,25.6,74.0,27.6
78360,2019,4,30.2,22.7,26.6,76.0,66.0
78360,2019,5,30.6,24.2,27.6,78.0,58.9
78360,2019,6,32.0,25.4,29.1,77.0,16.8
78360,2019,7,32.3,24.1,28.8,76.0,103.4
78360,2019,8,32.8,24.4,29.1,75.0,107.9
78360,2019,9,32.4,25.0,28.5,81.0,185.6
78360,2019,10,31.2,24.2,27.7,82.0,205.3
78360,2019,11,31.3,22.8,26.5,76.0,23.8
78360,2019,12,30.2,21.9,25.7,79.0,68.9
