Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78333,1990,1,28.7,18.1,22.9,84.0,24.7
78333,1990,2,,,23.2,78.0,48.8
78333,1990,3,29.2,18.0,23.4,78.0,16.0
78333,1990,4,29.6,18.3,23.9,80.0,70.1
78333,1990,5,30.2,21.4,25.9,80.0,297.0
78333,1990,6,31.3,22.4,26.5,80.0,42.3
78333,1990,7,31.7,22.7,26.8,79.0,122.1
78333,1990,8,32.1,22.3,26.7,81.0,126.7
78333,1990,9,31.9,22.5,26.2,84.0,135.4
78333,1990,10,31.6,21.3,25.7,80.0,60.0
78333,1990,11,29.4,19.1,23.6,79.0,55.0
78333,1990,12,28.5,18.0,22.5,79.0,22.9
