Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78346,2016,1,28.4,17.4,22.8,81.0,99.4
78346,2016,2,28.3,16.5,22.0,75.0,4.6
78346,2016,3,31.1,19.4,24.6,72.0,84.6
78346,2016,4,32.4,20.0,25.5,68.0,30.3
78346,2016,5,32.9,21.0,26.3,74.0,121.9
78346,2016,6,32.7,22.5,26.6,82.0,399.3
78346,2016,7,33.5,23.2,27.5,79.0,101.5
78346,2016,8,33.8,22.9,27.7,78.0,281.9
78346,2016,9,33.0,22.1,26.8,82.0,192.5
78346,2016,10,31.0,21.3,,,
78346,2016,11,29.1,19.0,,,
78346,2016,12,31.0,19.9,24.6,78.0,8.4
