Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78344,2013,1,29.4,19.6,23.9,78.0,17.4
78344,2013,2,29.4,18.6,23.7,75.0,14.4
78344,2013,3,27.9,16.5,21.9,68.0,31.9
78344,2013,4,30.8,21.3,25.6,75.0,218.4
78344,2013,5,,21.2,25.6,76.0,244.0
78344,2013,6,31.8,23.1,26.7,80.0,201.9
78344,2013,7,32.4,22.9,26.6,79.0,174.3
78344,2013,8,32.8,23.3,26.8,81.0,336.0
78344,2013,9,31.8,23.0,26.4,82.0,120.8
78344,2013,10,31.2,22.7,26.0,84.0,134.3
78344,2013,11,29.8,21.7,24.9,82.0,45.1
78344,2013,12,29.8,20.7,24.4,79.0,5.1
