Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78349,2010,1,26.6,15.9,20.1,75.0,4.8
78349,2010,2,26.9,15.9,20.1,73.0,63.5
78349,2010,3,27.4,16.7,20.4,73.0,25.7
78349,2010,4,30.0,20.1,23.8,73.0,50.5
78349,2010,5,32.2,23.0,27.0,74.0,7.3
78349,2010,6,33.3,24.0,28.6,74.0,84.1
78349,2010,7,32.3,23.8,27.8,78.0,74.6
78349,2010,8,32.9,23.5,27.9,78.0,139.6
78349,2010,9,31.4,23.2,27.1,80.0,172.7
78349,2010,10,30.0,22.4,25.4,80.0,221.3
78349,2010,11,28.2,18.7,22.6,77.0,27.5
78349,2010,12,24.7,12.8,18.2,74.0,135.5
