Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78310,1997,1,26.9,19.4,22.7,78.0,126.5
78310,1997,2,28.3,21.0,24.2,80.0,24.8
78310,1997,3,29.5,21.3,24.9,75.0,24.8
78310,1997,4,29.6,23.0,25.9,77.0,85.9
78310,1997,5,31.0,23.8,26.8,80.0,128.0
78310,1997,6,31.2,24.9,27.6,81.0,152.6
78310,1997,7,31.6,24.7,27.7,81.0,127.0
78310,1997,8,31.5,24.4,27.4,82.0,222.7
78310,1997,9,30.6,24.4,26.8,84.0,273.1
78310,1997,10,30.1,23.7,26.2,79.0,74.8
78310,1997,11,28.4,23.4,25.7,80.0,56.3
78310,1997,12,27.3,21.7,24.3,74.0,78.6
