Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78371,2003,1,23.5,15.5,19.0,88.0,82.5
78371,2003,2,26.7,14.6,20.2,81.0,141.8
78371,2003,3,27.5,15.7,21.1,81.0,175.4
78371,2003,4,26.1,15.9,20.6,82.0,136.0
78371,2003,5,28.5,17.4,22.4,81.0,354.0
78371,2003,6,28.8,18.3,22.7,83.0,309.3
78371,2003,7,29.3,18.5,23.0,81.0,224.1
78371,2003,8,29.0,19.0,23.2,84.0,217.9
78371,2003,9,28.8,18.1,22.7,84.0,307.8
78371,2003,10,27.8,18.7,22.6,86.0,162.9
78371,2003,11,26.1,17.7,21.4,84.0,47.6
78371,2003,12,24.3,15.5,19.5,85.0,79.6
