Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78371,2012,1,24.7,13.8,19.3,81.0,45.4
78371,2012,2,26.2,12.9,19.9,78.0,2.9
78371,2012,3,26.9,13.6,20.4,76.0,94.2
78371,2012,4,26.2,16.2,21.2,79.0,112.9
78371,2012,5,27.7,16.8,22.5,79.0,219.7
78371,2012,6,29.0,18.8,23.8,78.0,224.9
78371,2012,7,29.3,18.0,23.7,78.0,129.9
78371,2012,8,29.2,19.2,24.0,78.0,261.8
78371,2012,9,28.8,17.8,23.2,82.0,298.1
78371,2012,10,27.1,19.0,22.8,85.0,449.8
78371,2012,11,24.3,16.5,20.7,86.0,21.8
78371,2012,12,24.9,14.6,20.1,84.0,27.6
