Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78321,2007,1,28.1,20.1,23.5,79.0,13.2
78321,2007,2,28.4,18.7,23.0,78.0,15.3
78321,2007,3,28.8,20.7,24.1,70.0,47.2
78321,2007,4,30.4,20.5,25.1,70.0,17.7
78321,2007,5,31.1,22.5,26.3,75.0,312.0
78321,2007,6,31.6,23.9,27.0,83.0,151.7
78321,2007,7,32.8,23.9,27.7,81.0,143.1
78321,2007,8,32.0,24.1,27.5,84.0,347.6
78321,2007,9,31.4,23.3,26.7,85.0,264.7
78321,2007,10,30.1,23.5,26.1,89.0,329.2
78321,2007,11,28.1,20.4,23.8,78.0,2.2
78321,2007,12,28.1,19.3,23.2,82.0,55.1
