Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78343,1996,1,26.1,15.8,20.3,79.0,3.9
78343,1996,2,27.1,14.7,20.3,72.0,0.7
78343,1996,3,27.4,16.8,21.4,75.0,11.8
78343,1996,4,30.3,18.2,23.8,71.0,0.1
78343,1996,5,29.9,20.9,24.8,82.0,142.1
78343,1996,6,31.4,21.8,25.9,80.0,283.9
78343,1996,7,,,,,
78343,1996,8,31.8,22.2,26.2,81.0,233.4
78343,1996,9,31.8,21.6,25.6,83.0,245.2
78343,1996,10,29.1,21.3,24.6,85.0,319.1
78343,1996,11,26.5,19.6,22.7,87.0,106.8
78343,1996,12,26.3,16.1,20.8,81.0,15.1
