Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78343,1991,1,28.7,18.9,22.9,79.0,16.4
78343,1991,2,28.0,16.0,21.2,74.0,7.5
78343,1991,3,30.6,17.7,23.5,69.0,21.0
78343,1991,4,31.6,20.2,24.9,74.0,70.6
78343,1991,5,31.3,21.3,25.4,78.0,293.9
78343,1991,6,31.5,21.8,25.6,81.0,320.6
78343,1991,7,32.6,22.2,26.5,79.0,186.3
78343,1991,8,32.1,21.5,26.0,82.0,163.6
78343,1991,9,31.2,21.6,25.6,85.0,94.0
78343,1991,10,29.8,21.4,24.8,85.0,168.8
78343,1991,11,27.3,19.5,22.7,85.0,76.1
78343,1991,12,26.7,18.3,21.9,81.0,43.6
