Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78328,1990,1,28.4,18.9,22.9,78.0,1.9
78328,1990,2,28.5,18.8,23.0,76.0,42.1
78328,1990,3,29.0,19.0,23.3,72.0,18.0
78328,1990,4,31.0,20.1,24.8,69.0,51.7
78328,1990,5,31.0,22.6,26.2,78.0,111.4
78328,1990,6,31.8,22.9,26.7,78.0,226.2
78328,1990,7,32.3,23.1,26.6,80.0,207.1
78328,1990,8,32.9,22.9,26.6,81.0,232.8
78328,1990,9,32.0,22.9,25.9,84.0,213.1
78328,1990,10,31.2,22.0,25.7,76.0,58.5
78328,1990,11,29.4,19.6,23.7,75.0,23.0
78328,1990,12,27.8,18.3,22.5,78.0,22.9
