Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78368,2005,1,29.9,17.9,23.2,64.0,5.7
78368,2005,2,30.1,16.0,22.5,61.0,0.0
78368,2005,3,32.8,20.7,25.8,66.0,8.2
78368,2005,4,32.4,21.5,26.0,67.0,145.8
78368,2005,5,32.5,22.4,26.4,77.0,240.4
78368,2005,6,32.2,22.9,26.9,78.0,133.4
78368,2005,7,33.6,23.3,27.7,74.0,47.9
78368,2005,8,33.8,22.8,27.0,78.0,138.4
78368,2005,9,33.9,22.7,26.9,79.0,182.7
78368,2005,10,30.9,22.5,25.8,87.0,340.8
78368,2005,11,31.6,20.9,25.3,74.0,26.6
78368,2005,12,31.1,18.7,24.0,73.0,13.2
