Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78360,1993,1,28.8,21.0,25.0,79.0,103.3
78360,1993,2,28.2,20.1,24.2,76.0,38.0
78360,1993,3,28.9,21.0,25.0,73.0,44.3
78360,1993,4,29.7,21.9,25.9,74.0,174.5
78360,1993,5,29.5,22.8,26.3,79.0,288.9
78360,1993,6,31.4,23.9,28.2,75.0,32.6
78360,1993,7,32.1,23.5,28.3,75.0,38.0
78360,1993,8,32.7,23.8,28.8,73.0,41.5
78360,1993,9,32.3,23.9,28.0,74.0,51.4
78360,1993,10,31.5,24.3,27.9,80.0,142.8
78360,1993,11,30.4,23.0,26.3,83.0,158.8
78360,1993,12,28.9,21.7,25.1,82.0,92.9
