Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78365,2013,1,27.2,23.3,25.4,78.0,113.6
78365,2013,2,27.6,22.2,25.3,76.0,12.8
78365,2013,3,27.2,21.4,24.6,68.0,6.1
78365,2013,4,28.6,24.3,26.4,80.0,42.1
78365,2013,5,29.5,24.0,26.9,80.0,85.3
78365,2013,6,30.1,25.2,27.7,81.0,16.7
78365,2013,7,30.5,26.2,28.3,82.0,18.1
78365,2013,8,30.7,26.2,28.6,81.0,90.5
78365,2013,9,31.5,25.3,28.3,80.0,22.4
78365,2013,10,31.3,23.8,28.0,80.0,91.3
78365,2013,11,29.3,24.1,27.1,81.0,224.1
78365,2013,12,28.3,23.8,26.4,82.0,40.6
