Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78360,2008,1,28.4,20.0,24.1,73.0,14.1
78360,2008,2,28.8,21.1,25.2,75.0,22.7
78360,2008,3,29.1,20.8,25.2,76.0,75.7
78360,2008,4,29.8,22.1,26.0,76.0,14.4
78360,2008,5,30.6,24.2,27.6,80.0,28.9
78360,2008,6,31.0,24.6,27.9,78.0,39.6
78360,2008,7,31.6,24.9,28.4,78.0,46.0
78360,2008,8,32.2,25.5,28.7,78.0,83.9
78360,2008,9,31.3,24.9,28.1,82.0,124.5
78360,2008,10,30.9,23.9,27.1,82.0,129.8
78360,2008,11,28.9,22.3,25.2,81.0,98.0
78360,2008,12,28.9,20.9,24.4,79.0,62.1
