Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78346,1993,1,29.4,18.7,23.5,77.0,58.4
78346,1993,2,28.7,15.9,22.6,75.0,18.3
78346,1993,3,29.9,17.8,23.5,76.0,165.3
78346,1993,4,31.2,18.8,24.7,76.0,99.8
78346,1993,5,31.7,21.1,25.5,81.0,51.2
78346,1993,6,33.2,23.1,27.4,78.0,114.9
78346,1993,7,34.4,22.4,27.7,77.0,95.8
78346,1993,8,34.9,22.4,27.5,75.0,
78346,1993,9,33.6,22.6,26.4,82.0,223.2
78346,1993,10,32.2,22.1,26.6,80.0,128.4
78346,1993,11,30.5,21.6,25.7,78.0,44.0
78346,1993,12,28.7,18.9,23.8,80.0,14.5
