Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78368,1999,1,31.4,19.2,24.3,72.0,52.8
78368,1999,2,29.6,17.9,23.0,70.0,75.9
78368,1999,3,30.9,18.8,24.2,67.0,41.9
78368,1999,4,32.5,20.0,25.6,70.0,35.9
78368,1999,5,32.2,21.5,25.8,75.0,193.9
78368,1999,6,33.0,22.1,26.7,77.0,62.2
78368,1999,7,33.9,22.0,27.1,74.0,76.6
78368,1999,8,34.3,22.5,27.2,77.0,98.3
78368,1999,9,33.1,22.4,26.8,80.0,113.7
78368,1999,10,32.3,22.1,26.3,82.0,84.4
78368,1999,11,30.3,20.4,24.4,81.0,145.5
78368,1999,12,29.3,17.5,22.9,69.0,2.5
