Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78325,2013,1,27.8,20.5,23.5,75.0,7.4
78325,2013,2,27.5,19.8,23.3,75.0,49.9
78325,2013,3,25.6,17.8,21.4,67.0,69.7
78325,2013,4,30.2,22.6,25.7,74.0,71.5
78325,2013,5,30.7,23.3,26.2,71.0,83.2
78325,2013,6,30.8,24.1,27.0,80.0,138.1
78325,2013,7,30.7,23.7,26.7,81.0,282.6
78325,2013,8,31.4,24.3,27.1,81.0,262.6
78325,2013,9,31.4,24.2,26.9,83.0,201.2
78325,2013,10,30.0,24.3,26.7,78.0,131.4
78325,2013,11,27.9,22.7,25.0,82.0,577.2
78325,2013,12,28.5,21.8,24.5,81.0,168.8
