Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78323,2016,1,25.7,17.4,21.2,81.0,137.2
78323,2016,2,26.5,15.3,20.7,73.0,13.4
78323,2016,3,29.9,18.5,23.8,70.0,13.5
78323,2016,4,30.8,18.9,24.3,70.0,30.2
78323,2016,5,32.2,20.6,25.7,73.0,207.5
78323,2016,6,32.0,22.6,26.6,81.0,280.8
78323,2016,7,33.3,22.9,27.2,79.0,225.7
78323,2016,8,32.8,23.2,27.1,82.0,375.5
78323,2016,9,32.5,22.8,26.6,83.0,262.1
78323,2016,10,30.7,21.3,25.3,81.0,58.2
78323,2016,11,,,,,
78323,2016,12,29.6,19.6,24.0,82.0,4.5
