Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78355,2021,1,28.3,19.0,23.2,79.0,3.6
78355,2021,2,30.5,19.4,24.2,75.0,28.8
78355,2021,3,30.5,19.8,24.4,73.0,20.4
78355,2021,4,32.5,20.7,25.9,69.0,7.1
78355,2021,5,32.3,22.1,26.2,77.0,222.6
78355,2021,6,32.0,22.7,26.3,81.0,269.7
78355,2021,7,32.9,23.5,27.3,80.0,147.2
78355,2021,8,32.7,23.5,27.2,81.0,102.5
78355,2021,9,33.1,23.1,26.9,80.0,131.6
78355,2021,10,31.5,22.8,26.2,83.0,111.2
78355,2021,11,29.3,21.2,24.5,81.0,56.7
78355,2021,12,29.2,20.2,23.9,81.0,12.2
